,thscode,ths_stock_mv_to_fanv_fund,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Mean
764,001701.OF,92.530104825953,85.810321729361,88.617022360288,83.553700257543,93.138040790765,79.371561165811,90.452936550402,88.413381477142,90.219553411582,85.736845160686,92.61165698324,93.835922503987,92.211502340468,92.366372729254,83.937535539518,88.888116091507,92.905601069763,91.739744077887,88.985125775343,87.830442464231,90.106966907613,90.237301972934,90.211927239722,89.2918123228261
765,001708.OF,88.006751612517,67.089670610892,54.546627692047,59.604249536228,77.67796202558,74.031773431201,91.284281457378,93.469932344079,89.798663692767,93.280320928341,89.375606180356,94.611290368237,57.796595693495,81.804892208319,94.334285230096,93.329243785149,93.721706527085,94.433242717127,90.162943868419,89.539673926939,93.526827568143,87.226956932035,,84.02970446983774
766,001709.OF,60.226017406384,49.915781849417,46.334825212895,34.540271079114,63.1499689217,64.060857178533,72.652319676253,83.841106850263,88.51397281869,88.812139913484,75.348422035713,88.244370852898,82.761141527733,84.677487068753,83.512449087101,89.428243935971,87.832639332886,92.380891054457,89.273182102019,88.446202614063,77.316991888328,86.241849451216,81.61570963685,76.48377571716176
767,001710.OF,8.761528919055,6.9918793305523,10.867574397655,6.2426279010277,9.4498009063869,12.609355862476,10.14112075248,10.980405702656,2.8065715852256,7.5540379480214,13.123254842149,9.0223772517502,9.1776597212683,10.775695002418,12.16935981949,12.11921026927,11.491564597785,11.575349520669,13.442445210634,14.985487834117,14.77557921783,14.345934520659,14.504616513082,10.778845114202495
768,001716.OF,86.072320793873,27.673021533757,20.538190583897,13.865886696568,59.928082870362,38.915108274255,49.436459250983,91.640760372884,86.790011442729,90.638589333792,80.317031427206,90.767481394124,47.363017592166,93.251670880805,76.866079214218,79.000859540313,85.841516145843,87.189764445819,68.389626043926,81.399133336027,84.803386381546,62.679988710846,66.796595140874,68.26802527855709
769,001720.OF,20.469999712905,15.614875102896,14.92899447871,13.048731442321,18.17566914481,21.271167367883,29.516425042003,18.787254294209,19.74452132971,13.516426161142,15.064130204166,19.078794763518,18.085404107882,15.457076211843,20.703842102807,20.636549618726,21.048501884444,24.405792047316,29.69532724295,29.743833129841,24.48173910059,27.570120064888,28.926987053122,20.86835485255139
770,001728.OF,95.663532505429,54.029451640604,40.321302753993,80.503763069582,89.095218474135,84.627375916664,95.222229554265,94.426828393465,91.803223707316,93.816706505308,73.826002073965,79.93442369919,92.105376184788,98.582757602131,93.409750988807,97.088849911666,88.062872056453,93.091934751291,97.065502107142,91.778098059498,86.703430683754,89.78849378395,92.586137055257,86.67535919472404
771,001756.OF,,1.7898371089393,5.1066371128738,3.3943546624333,8.9557150393741,23.519365981557,29.294639226405,21.394979506385,10.784770508795,20.210165873391,22.869178916646,23.677833104568,20.182956590368,17.707169710848,14.184989170631,14.767773316962,15.437967636582,17.386113648655,16.233920938193,18.952956035977,22.45287800215,23.456097951737,21.96828280656,16.98766285681957
772,001763.OF,73.374010222294,77.648420053817,75.234141840697,64.022705045656,56.30180434084,93.474948274354,93.181499357408,90.557474830761,71.676250875945,77.984873084143,91.318195082577,91.748480414221,57.892436791465,59.016825443999,78.944921364206,89.516267012476,69.363232522937,76.471150570544,90.501284011998,94.430996753574,94.966900700307,94.068758910054,95.082030663795,80.72946122469861
773,001765.OF,56.029238412483,26.879420674748,1.3952869193474,46.622698600965,55.988678584328,21.359920509054,19.318490770824,21.034982216202,27.680428477985,46.255644399381,17.576474655998,18.313590243696,20.879608625116,19.94707539584,15.087991491615,17.640726690746,17.91176549211,20.167457269847,22.861235432378,34.958360967642,26.746014710004,27.691960977782,28.030434455573,26.53815156407236
774,001769.OF,23.848953526247,21.219158753894,,,,,,,,,,,,,,,,,,,,,,22.5340561400705
775,001772.OF,59.033527523428,56.616198728203,,,,,,,,,,,,,,,,,,,,,,57.8248631258155
776,001773.OF,17.501308966079,16.182535567992,,,,,,,,,,,,,,,,,,,,,,16.8419222670355
777,001780.OF,75.655551526998,75.34634455715,31.320682194787,37.748656367463,80.860218390067,70.652281353749,84.212292749267,94.654070603634,90.973548111756,88.32615171182,31.886474166351,89.272329869587,42.281059080622,75.963598132623,85.250473898552,78.256459087767,68.336260539541,67.825718236641,85.032214466009,92.927246013693,87.370811903062,88.860625306662,83.252586027436,74.18546323022771
778,001782.OF,60.946711289777,,23.881828281395,89.534344874494,38.338385905167,94.999206255906,69.689449842234,50.363850221778,52.46720650761,45.381957117726,79.393866905036,92.375802138605,87.93707235595,85.758985294634,81.621875130802,85.749285011781,94.330524722304,89.97370788382,93.323748260826,94.080325417185,93.509964728927,93.662852205866,94.707466049203,76.910382563683
779,001789.OF,93.911563317286,22.449096669037,40.708132675464,48.914428027772,84.010035190394,51.092350909689,24.537415978136,48.00251972207,48.394746241632,23.199780765371,26.048927703096,33.837545513548,44.520011328902,45.144586232751,46.743132059898,93.542371239015,91.397271656756,92.76563117546,83.894000962174,85.238722973514,87.565460358073,85.994344272816,89.572642985362,60.49933556340072
780,001798.OF,70.79311233228,83.101710267889,88.435476830422,84.302804792834,83.760199466196,84.674789031648,89.319951722909,89.177887832357,89.758872741394,90.708392350416,92.612632587516,90.293454564602,88.766768136565,85.754073161719,84.722522752133,90.695942812004,81.960866182238,88.532863816968,80.699231385106,89.145698492884,88.913457859388,89.229125347101,81.349617855922,86.37867184010831
781,001802.OF,2.0520749566877,7.2835553282865,3.8269955095995,1.0284353351284,2.9210443201009,4.0195286338177,10.170385596964,12.193199945107,5.563816674534,5.7233231509434,10.473654702881,11.298899048304,12.787637039719,12.236145924035,14.834385040739,16.154808666452,19.45576627677,19.008192350863,10.917790430673,16.317737763881,14.102780185474,12.005692514377,17.681760363725,10.524243902567918
782,001808.OF,89.092192056006,78.900480501144,68.807801232085,69.017692261237,86.809368458487,76.254721463589,88.395462326983,85.170519743041,86.111820581594,93.392131483498,90.133305055454,93.9995325339,84.438123293246,91.98718681517,85.116192284665,91.100045215608,91.187001724098,92.490768733905,89.516020635361,91.908748768015,91.344883263469,91.484892354143,76.421468699484,86.22088519496444
783,001809.OF,84.684559813904,77.847956323432,84.672502504283,46.349701088092,90.339053750191,90.146562777165,73.699396599055,83.815700612737,92.304696793943,93.974200429662,93.219724178318,94.122313361719,94.983448818065,92.741544080629,94.227922401687,94.174012909132,92.654819670539,93.470609099077,94.084988872274,94.226232370099,92.974575913729,94.132995376289,93.323218191175,88.52916243196505
784,001810.OF,93.911305907163,94.67337461032,94.416219750338,94.067764869476,92.496653897261,94.280794904142,94.103765223601,94.287779603116,94.17257344645,93.933187532047,94.015699470596,93.833310760015,93.013407235203,90.940653177589,92.100121641636,93.134928725292,94.051365185517,94.130216089068,93.659342274653,93.883476895563,94.00282162076,93.391606430357,94.041831033079,93.67574783840182
785,001822.OF,91.127450255538,70.90065060134,88.578113850221,34.395719788343,43.012050260756,72.187296227591,78.163308472556,91.180578052722,93.301020127903,92.271633410128,86.620114649578,93.46185483257,91.033426853192,91.607734817592,92.930925610761,92.186162205236,90.284632213612,90.969736024565,87.344316902785,90.699250973895,92.009597515974,93.346626215797,93.786664832478,84.40864629109275
786,001832.OF,84.406936434208,91.414317127632,90.505000672082,83.438856702751,93.984854298504,94.4391251984,76.345939404618,80.494729853516,88.577996710646,89.815063118612,87.603754393102,88.585642766834,91.696313074937,90.44044774485,87.871189354588,84.947985934359,90.523337543427,93.373385955956,90.059381585,85.206091056571,91.411919596985,90.629984444724,89.944330449185,88.50941667049942
787,001837.OF,87.151158116814,85.249793972805,65.931952858503,80.263556394465,91.41871403086,87.103600582323,89.347514859091,93.762050899467,85.118594686756,91.933798521617,93.681668785405,94.054153781123,77.902130720669,93.731250182798,94.425132955564,94.283557261116,94.102149169238,92.154026432266,92.762346663913,93.252867008876,93.152990514692,92.7922501707,91.807779391711,89.3644799113379
788,001838.OF,94.433185094543,94.083846868149,94.432423948638,94.51530317186,94.631826741266,94.4676014008,93.884011293344,94.683578641737,94.318797437019,94.598034998854,94.283789633086,94.606543893261,94.607539671259,94.272733638859,94.551465393403,94.639771849868,94.679944655823,94.319487711581,94.416248274864,94.680290304445,94.543069270725,94.567539796111,94.694199037223,94.47440142290077
789,001850.OF,28.930302832395,26.101933451361,30.922837283757,31.172200452432,21.949453023859,28.848151738716,27.595087624748,28.207900683949,26.76065638699,32.644601858794,26.002865459603,21.323761824144,23.263530067249,22.452869663483,17.639223954553,19.711787024098,21.228937740466,21.089556537371,16.733389779684,18.287267110928,21.486769166516,23.566275263687,25.049877583625,24.389966804887298
790,001856.OF,62.03697303729,29.682603362478,45.432589204025,55.632265695376,81.465610266044,91.959924412058,90.851841886899,91.788633829178,85.744715769611,89.451748621857,89.143952352572,89.906317372373,93.236675924401,94.13155669118,92.228742391817,93.908933568591,89.331761483089,87.730511328891,89.065352385956,85.495587789487,88.855819361642,81.813509022864,73.900283538889,81.42590909985078
791,001857.OF,86.665932447933,89.166542263205,90.932590321524,85.66250301011,91.472076686402,91.613059886464,90.094854570615,92.884168754812,87.852085365733,93.526887775018,90.427918099771,83.076216524955,89.277072282432,83.795341316599,81.184298257231,92.830056529087,89.103909035215,90.666686287752,92.064597403605,85.144650915847,85.164180666998,89.171128253004,91.975116739532,88.85877710408018
792,001861.OF,89.031644297536,76.951198508775,72.695259000452,85.701487932108,91.995215221617,80.717555887543,90.849903478256,83.265784102481,82.776517360667,80.037514159356,90.534966108745,89.900879770144,85.564680019611,90.911442772711,89.40409639258,85.45878184824,82.180801123252,92.263675166165,86.436705240704,91.866983595339,90.254005550865,82.302322872696,88.062331309169,86.0505979008266
793,001869.OF,77.20270116949,82.107720930488,84.830639937842,84.581248485912,77.89059738926,85.199415059392,89.051322904041,88.975510850619,84.459767073245,82.849930696632,88.456133238914,89.276907918896,85.671755933984,79.109941914222,79.256336538838,88.882678750774,86.337448499454,85.86456201771,87.078102850612,89.846700979721,84.624493683443,88.543113696058,90.625799845631,85.24881871152948
794,001874.OF,92.942126590557,92.056049746862,92.565841078402,84.20935694468,94.366662089575,91.212811688428,92.433696902876,94.812704365887,91.247577317392,25.044066340529,92.995572670675,94.87755270183,81.872147877504,94.526195599259,93.982847296271,93.202478752907,94.370078280297,93.319548197355,92.864917172515,92.587650573573,93.655456992894,93.191604878883,91.482467265587,89.29649614455384
795,001875.OF,0.21321336407306,0.087925148113434,80.721179615564,90.358945244621,94.310843103039,86.261208597661,92.520451522653,94.469526769824,93.243513702549,87.667280087421,92.588544964762,94.53047289283,81.542689613827,94.469141243544,93.395220531705,92.965265853062,93.801081536597,93.164509829466,92.877734303136,92.390991968819,91.152714376067,92.641872547104,93.192718052504,83.41595847256266
796,001897.OF,94.146021629213,93.019374834182,93.567959134637,91.195307852415,93.018674870731,91.063941049813,91.840825702276,93.034916552702,92.820758943642,92.99029525065,92.640800462607,92.272399604685,92.554617453385,93.229763200179,91.278253788729,93.370347663189,88.122939322365,89.431227055163,93.589922113012,92.69923405737,91.412908748356,81.687766985418,93.82243559787,91.861334429243
797,001900.OF,,,,,,49.305463270457,89.356334826808,89.971733567759,88.492367547857,87.694916566544,88.635906678814,90.576903185571,85.579637777406,92.628422861588,71.887638431624,92.19392846453,89.955391993319,92.813369518031,85.829221633433,62.715075410366,66.174015966799,62.879158267657,92.363626710382,82.16961737105251
798,001901.OF,36.780269692126,25.05490491539,22.025831231078,30.082240464732,68.466929673103,33.371954110579,36.27725280403,46.749830686183,42.646314308887,48.189920030406,40.521458154954,47.420704158457,17.067447785306,44.67897534578,15.205684977773,37.216919842241,13.50294435528,40.62821711185,38.205638382256,32.057684658105,43.109726884113,16.985472732514,48.081433075283,35.840337190453305
799,001903.OF,12.399197280976,,,,,8.8754639004686,15.215250331392,20.530796639037,28.04288088102,30.671109221598,29.137463749393,27.0934776279,27.953572523056,24.281087342468,21.219222508182,23.723983442905,25.003252590327,30.303911397263,32.704651674175,31.941716576669,26.523979175541,79.856190671331,78.006735197057,30.183365406882032
800,001910.OF,81.609547431936,82.79299409141,73.06974590711,69.194369592136,78.999512550097,74.10501041867,81.952604864107,87.572005089964,91.679601940716,86.460736124966,89.195453628763,92.665757977626,94.060647717366,93.159356359693,90.728741763318,93.77979557008,88.136079765149,81.523352090904,82.44007887953,93.184700454574,81.440176528247,84.136183110091,88.168656512267,85.21978732037913
801,001922.OF,,,,,14.7824528423,31.235341400739,28.886486324828,32.814339651528,39.318087144146,33.477888221786,18.006000528355,16.246962268175,18.094860128278,21.671103938818,17.916132152595,20.318048446795,24.581950448573,23.588944137766,16.132997176571,18.879691622938,21.722351665299,24.555567003017,24.963634834757,23.536465259856005
802,001924.OF,88.890529193511,91.011508225639,84.044299639463,77.267643209591,87.753898373518,83.89088876788,93.935178254691,93.097596284368,82.431229113667,92.105599093311,92.953295609208,93.705409122706,90.761695636673,89.915554593451,90.692779880277,93.674414271431,91.541873170258,92.781585525473,88.643545498729,85.976890272261,85.457078123718,89.515295128919,89.028331220274,89.09026600908771
